time,total energy,kinectic,gravitational
23.422,2579.04,1000.63,-168.162
23.4275,2578.92,1000.39,-167.948
23.4331,2578.81,1000.2,-167.792
23.4386,2578.69,1000.08,-167.696
23.4442,2578.57,1000.01,-167.66
23.4497,2578.45,1000,-167.682
23.4553,2578.33,1000.06,-167.765
23.4609,2578.21,1000.17,-167.906
23.4664,2578.09,1000.34,-168.108
23.472,2577.97,1000.57,-168.368
23.4775,2577.86,1000.86,-168.688
23.4831,2577.74,1001.21,-169.067
23.4886,2577.62,1001.62,-169.506
23.4942,2577.5,1002.09,-170.004
23.4997,2577.38,1002.62,-170.562
23.5053,2577.26,1003.2,-171.179
23.5109,2577.14,1003.85,-171.855
23.5164,2577.02,1004.56,-172.591
23.522,2576.91,1005.32,-173.386
23.5275,2576.97,1006.15,-174.24
23.5331,2576.85,1007.03,-175.154
23.5386,2576.73,1007.97,-176.128
23.5442,2576.61,1008.98,-177.161
23.5497,2576.49,1010.04,-178.253
23.5553,2576.37,1011.16,-179.405
23.5609,2576.25,1012.34,-180.616
23.5664,2576.14,1013.58,-181.886
23.572,2576.02,1014.88,-183.216
23.5775,2575.9,1016.24,-184.605
23.5831,2575.78,1017.66,-186.054
23.5886,2575.66,1019.14,-187.562
23.5942,2575.54,1020.68,-189.13
23.5998,2575.42,1022.28,-190.756
23.6053,2575.3,1023.93,-192.443
23.6109,2575.19,1025.65,-194.189
23.6164,2575.6,1027.42,-195.994
23.622,2575.48,1029.26,-197.858
23.6275,2575.36,1031.15,-199.782
23.6331,2575.24,1033.11,-201.766
23.6386,2575.12,1035.12,-203.808
23.6442,2575,1037.19,-205.911
23.6498,2574.88,1039.32,-208.072
23.6553,2574.76,1041.52,-210.293
23.6609,2574.64,1043.77,-212.574
23.6664,2574.53,1046.08,-214.913
23.672,2574.41,1048.45,-217.313
23.6775,2574.29,1050.88,-219.771
23.6831,2574.17,1053.36,-222.289
23.6887,2574.05,1055.91,-224.867
23.6942,2573.93,1058.52,-227.504
23.6998,2573.81,1061.19,-230.2
23.7053,2573.69,1063.91,-232.956
23.7109,2573.58,1066.7,-235.771
23.7164,2573.46,1069.54,-238.645
23.722,2573.34,1072.45,-241.579
23.7275,2573.22,1075.41,-244.572
23.7331,2573.1,1078.43,-247.625
23.7387,2572.98,1081.51,-250.737
23.7442,2572.86,1084.66,-253.909
23.7498,2572.74,1087.86,-257.14
23.7553,2572.62,1091.12,-260.43
23.7609,2572.51,1094.44,-263.78
23.7664,2572.39,1097.82,-267.189
23.772,2572.27,1101.26,-270.658
23.7775,2572.15,1104.76,-274.186
23.7831,2572.03,1108.31,-277.773
23.7887,2571.91,1111.93,-281.42
23.7942,2571.79,1115.61,-285.126
23.7998,2571.67,1119.34,-288.892
23.8053,2571.56,1123.14,-292.717
23.8109,2571.44,1126.99,-296.602
23.8164,2571.32,1130.91,-300.546
23.822,2571.2,1134.88,-304.549
23.8276,2571.08,1138.91,-308.612
23.8331,2570.96,1143.01,-312.734
23.8387,2570.84,1147.16,-316.916
23.8442,2570.72,1151.37,-321.157
23.8498,2570.6,1155.64,-325.457
23.8553,2570.49,1159.97,-329.817
23.8609,2570.37,1164.36,-334.236
23.8664,2570.25,1168.81,-338.715
23.872,2570.13,1173.32,-343.253
23.8776,2570.01,1177.88,-347.85
23.8831,2569.89,1182.51,-352.507
23.8887,2569.77,1187.2,-357.223
23.8942,2569.65,1191.94,-361.999
23.8998,2569.54,1196.75,-366.834
23.9053,2569.42,1201.61,-371.728
23.9109,2569.3,1206.54,-376.682
23.9165,2569.18,1211.52,-381.695
23.922,2569.06,1216.57,-386.768
23.9276,2568.94,1221.67,-391.9
23.9331,2568.82,1226.83,-397.092
23.9387,2568.7,1232.05,-402.343
23.9442,2568.59,1237.33,-407.653
23.9498,2568.47,1242.67,-413.023
23.9553,2568.35,1248.07,-418.452
23.9609,2568.23,1253.53,-423.941
23.9665,2568.11,1259.05,-429.489
23.972,2567.99,1264.63,-435.096
23.9776,2567.87,1270.26,-440.763
23.9831,2567.75,1275.96,-446.489
23.9887,2567.63,1281.72,-452.275
23.9942,2567.52,1287.53,-458.12
23.9998,2567.4,1293.41,-464.024
24.0054,2567.28,1299.34,-469.988
24.0109,2567.16,1305.33,-476.011
24.0165,2567.04,1311.39,-482.094
24.022,2571.79,1317.5,-488.236
24.0276,2571.67,1323.67,-494.438
24.0331,2571.55,1329.9,-500.699
24.0387,2571.43,1336.19,-507.019
24.0442,2573.08,1342.54,-513.399
24.0498,2572.96,1348.95,-519.838
24.0554,2572.84,1355.42,-526.336
24.0609,2572.72,1361.95,-532.894
24.0665,2572.6,1368.54,-539.512
24.072,2572.48,1375.18,-546.188
24.0776,2572.37,1381.89,-552.925
24.0831,2572.25,1388.66,-559.72
24.0887,2572.13,1395.48,-566.575
24.0942,2572.01,1402.37,-573.489
24.0998,2571.89,1022.28,-569.649
24.1054,2571.77,1020.68,-568.081
24.1109,2571.65,1019.14,-566.573
24.1165,2575.31,1017.66,-565.124
24.122,2575.19,1016.25,-563.735
24.1276,2575.07,1014.89,-562.405
24.1331,2574.95,1013.59,-561.135
24.1387,2574.83,1388.66,-554.183
24.1443,2574.72,1381.89,-547.447
24.1498,2574.6,1375.18,-540.77
24.1554,2574.48,1368.54,-534.153
24.1609,2574.36,1361.95,-527.595
24.1665,2574.24,1355.42,-521.096
24.172,2574.12,1348.95,-514.657
24.1776,2574,1342.54,-508.277
24.1831,2573.88,1336.19,-501.957
24.1887,2573.76,1329.9,-495.696
24.1943,2573.65,1323.67,-489.495
24.1998,2573.53,1317.5,-483.352
24.2054,2573.41,1311.39,-477.27
24.2109,2573.29,1305.33,-471.246
24.2165,2573.17,1299.34,-465.283
24.222,2573.05,1293.4,-459.378
24.2276,2572.93,1287.53,-453.533
24.2332,2572.81,1281.71,-447.748
24.2387,2572.7,1275.96,-442.021
24.2443,2572.58,1270.26,-436.355
24.2498,2572.46,1264.63,-430.747
24.2554,2572.34,1259.05,-425.199
24.2609,2572.22,1253.53,-419.711
24.2665,2572.1,1248.07,-414.282
24.272,2571.98,1242.67,-408.912
24.2776,2571.86,1237.33,-403.602
24.2832,2571.74,1232.05,-398.351
24.2887,2571.63,1226.83,-393.159
24.2943,2571.51,1221.67,-388.027
24.2998,2571.39,1216.56,-382.954
24.3054,2571.27,1211.52,-377.941
24.3109,2571.15,1206.54,-372.987
24.3165,2571.03,1201.61,-368.093
24.322,2570.91,1196.75,-363.258
24.3276,2570.79,1191.94,-358.482
24.3332,2570.68,1187.2,-353.766
24.3387,2570.56,1182.51,-349.109
24.3443,2570.44,1177.88,-344.511
24.3498,2570.32,1173.32,-339.973
24.3554,2570.2,1168.81,-335.495
24.3609,2570.08,1164.36,-331.076
24.3665,2569.96,1159.97,-326.716
24.3721,2569.84,1155.64,-322.415
24.3776,2569.72,1151.37,-318.174
24.3832,2569.61,1147.16,-313.993
24.3887,2569.49,1143.01,-309.871
24.3943,2569.37,1138.91,-305.808
24.3998,2569.25,1134.88,-301.805
24.4054,2569.13,1130.91,-297.861
24.4109,2569.01,1126.99,-293.976
24.4165,2568.89,1123.14,-290.151
24.4221,2568.77,1119.34,-286.385
24.4276,2568.66,1115.61,-282.679
24.4332,2568.54,1111.93,-279.032
24.4387,2568.42,1108.31,-275.445
24.4443,2568.3,1104.76,-271.917
24.4498,2568.18,1101.26,-268.448
24.4554,2568.06,1097.82,-265.039
24.461,2568.28,1094.44,-261.689
24.4665,2568.16,1091.12,-258.399
24.4721,2568.04,1087.86,-255.168
24.4776,2567.92,1084.66,-251.996
24.4832,2567.81,1081.51,-248.884
24.4887,2567.69,1078.43,-245.831
24.4943,2567.57,1075.41,-242.838
24.4998,2567.45,1072.45,-239.904
24.5054,2567.33,1069.54,-237.029
24.511,2567.21,1066.7,-234.214
24.5165,2569.4,1063.91,-231.458
24.5221,2569.29,1061.18,-228.762
24.5276,2569.17,1058.52,-226.125
24.5332,2569.05,1055.91,-223.548
24.5387,2568.93,1053.36,-221.03
24.5443,2568.81,1050.87,-218.571
24.5498,2568.69,1048.45,-216.172
24.5554,2568.57,1046.08,-213.832
24.561,2568.45,1043.77,-211.551
24.5665,2568.33,1041.52,-209.33
24.5721,2568.22,1039.32,-207.169
24.5776,2568.1,1037.19,-205.067
24.5832,2567.98,1035.12,-203.024
24.5887,2567.86,1033.11,-201.041
24.5943,2567.74,1031.15,-199.117
24.5999,2567.62,1029.26,-197.252
24.6054,2567.5,1027.42,-195.447
24.611,2567.38,1025.65,-193.701
24.6165,2567.27,1023.93,-192.015
24.6221,2567.15,1022.28,-190.388
24.6276,2567.03,1020.68,-188.82
24.6332,2566.91,1019.14,-187.312
24.6387,2566.79,1017.66,-185.864
24.6443,2566.67,1016.24,-184.474
24.6499,2566.55,1014.88,-183.145
24.6554,2566.43,1013.58,-181.874
24.661,2566.32,1012.34,-180.662
24.6665,2566.2,1011.16,-179.511
24.6721,2566.08,1010.04,-178.419
24.6776,2565.96,1008.98,-177.386
24.6832,2565.84,1007.97,-176.412
24.6888,2565.72,1007.03,-175.499
24.6943,2565.6,1006.15,-174.644
24.6999,2565.48,1005.32,-173.849
24.7054,2565.36,1004.56,-173.113
24.711,2565.25,1003.85,-172.437
24.7165,2565.13,1003.2,-171.82
24.7221,2565.01,1002.62,-171.262
24.7276,2564.89,1002.09,-170.764
24.7332,2564.77,1001.62,-170.326
24.7388,2564.65,1001.21,-169.946
24.7443,2564.53,1000.86,-169.627
24.7499,2564.41,1000.57,-169.366
24.7554,2564.29,1000.34,-169.165
24.761,2564.18,1000.17,-169.024
24.7665,2564.06,1000.06,-168.941
24.7721,2563.94,1000,-168.919
24.7777,2563.82,1000.01,-168.955
24.7832,2563.7,1000.08,-169.051
24.7888,2563.58,1000.2,-169.207
24.7943,2563.46,1000.39,-169.421
24.7999,2563.34,1000.63,-169.696
24.8054,2563.23,1000.94,-170.029
24.811,2563.11,1001.3,-170.423
24.8165,2562.99,1001.72,-170.875
24.8221,2562.87,1002.21,-171.387
24.8277,2562.75,1002.75,-171.958
24.8332,2562.63,1003.35,-172.589
24.8388,2562.51,1004.01,-173.279
24.8443,2562.39,1004.73,-174.029
24.8499,2562.28,1005.51,-174.838
24.8554,2562.16,1006.35,-175.706
24.861,2562.04,1007.24,-176.634
24.8665,2563.59,1008.2,-177.621
24.8721,2563.48,1009.22,-178.668
24.8777,2563.36,1010.3,-179.774
24.8832,2563.24,1011.43,-180.939
24.8888,2563.12,1012.63,-182.164
24.8943,2563,1013.88,-183.448
24.8999,2562.88,1015.19,-184.792
24.9054,2562.76,1016.57,-186.195
24.911,2562.64,1018,-187.657
24.9166,2562.52,1019.49,-189.179
24.9221,2562.41,1021.04,-190.76
24.9277,2562.29,1022.66,-192.401
24.9332,2562.17,1024.33,-194.101
24.9388,2562.05,1026.06,-195.861
24.9443,2561.93,1027.84,-197.68
24.9499,2561.81,1029.69,-199.558
24.9554,2561.69,1031.6,-201.496
24.961,2561.57,1033.57,-203.493
24.9666,2561.46,1035.6,-205.55
24.9721,2561.34,1037.68,-207.666
24.9777,2561.22,1039.83,-209.841
24.9832,2561.1,1042.03,-212.076
24.9888,2560.98,1044.3,-214.37
24.9943,2560.86,1046.62,-216.724
24.9999,2560.74,1049,-219.137
25.0055,2560.62,1051.45,-221.609
25.011,2560.5,1053.95,-224.141
25.0166,2560.39,1056.51,-226.732
25.0221,2560.27,1059.13,-229.383
25.0277,2560.15,1061.81,-232.093
25.0332,2560.03,1064.55,-234.863
25.0388,2559.91,1067.35,-237.692
25.0443,2559.79,1070.21,-240.58
25.0499,2559.67,1073.13,-243.528
25.0555,2559.55,1076.11,-246.535
25.061,2559.44,1079.14,-249.602
25.0666,2559.32,1082.24,-252.728
25.0721,2559.2,1085.39,-255.913
25.0777,2559.08,1088.61,-259.158
25.0832,2558.96,1091.88,-262.462
25.0888,2558.84,1095.22,-265.826
25.0943,2558.72,1098.61,-269.249
25.0999,2558.6,1102.06,-272.731
25.1055,2558.48,1105.58,-276.273
25.111,2558.37,1109.15,-279.874
25.1166,2558.25,1112.78,-283.535
25.1221,2558.13,1116.47,-287.255
25.1277,2558.01,1120.22,-291.034
25.1332,2557.89,1124.03,-294.873
25.1388,2557.77,1127.9,-298.772
25.1444,2557.65,1131.82,-302.729
25.1499,2557.53,1135.81,-306.747
25.1555,2557.41,1139.86,-310.823
25.161,2557.3,1143.97,-314.959
25.1666,2557.18,1148.13,-319.154
25.1721,2557.06,1152.36,-323.409
25.1777,2556.94,1156.64,-327.723
25.1832,2556.82,1160.98,-332.097
25.1888,2556.7,1165.39,-336.53
25.1944,2556.58,1169.85,-341.022
25.1999,2556.46,1174.37,-345.574
25.2055,2556.35,1178.95,-350.186
25.211,2556.23,1183.6,-354.856
25.2166,2556.11,1188.3,-359.586
25.2221,2555.99,1193.06,-364.376
25.2277,2555.87,1197.87,-369.225
25.2333,2555.75,1202.75,-374.133
25.2388,2555.63,1207.69,-379.101
25.2444,2555.51,1212.69,-384.128
25.2499,2555.39,1217.75,-389.214
25.2555,2555.28,1222.86,-394.36
25.261,2555.16,1228.04,-399.565
25.2666,2555.52,1233.27,-404.83
25.2721,2555.4,1238.57,-410.154
25.2777,2555.29,1243.92,-415.538
25.2833,2555.17,1249.33,-420.981
25.2888,2555.05,1254.81,-426.483
25.2944,2554.93,1260.34,-432.045
25.2999,2554.81,1265.93,-437.666
25.3055,2554.69,1271.58,-443.347
25.311,2554.57,1277.29,-449.087
25.3166,2554.45,1283.06,-454.886
25.3221,2554.34,1288.89,-460.745
25.3277,2554.22,1294.78,-466.663
25.3333,2554.1,1300.73,-472.64
25.3388,2553.98,1306.73,-478.677
25.3444,2553.86,1312.8,-484.774
25.3499,2553.74,1318.93,-490.93
25.3555,2556.49,1325.11,-497.145
25.361,2556.37,1331.36,-503.42
25.3666,2556.25,1337.66,-509.754
25.3722,2556.13,1344.02,-516.147
25.3777,2556.01,1350.45,-522.6
25.3833,2555.89,1356.93,-529.112
25.3888,2555.78,1363.47,-535.684
25.3944,2555.66,1370.07,-542.315
25.3999,2555.54,1376.73,-549.006
25.4055,2555.42,1383.46,-555.756
25.411,2555.3,1002.2,-554.587
25.4166,2555.18,1001.72,-554.135
25.4222,2555.06,1001.3,-553.742
25.4277,2554.94,1000.94,-553.408
25.4333,2554.83,1000.63,-553.134
25.4388,2555.85,1000.39,-552.92
25.4444,2555.73,1000.2,-552.764
25.4499,2555.61,1000.08,-552.668
25.4555,2555.49,1000.01,-552.632
25.4611,2555.37,1000,-552.655
25.4666,2555.25,1000.06,-552.737
25.4722,2555.13,1370.07,-543.52
25.4777,2555.01,1363.47,-536.949
25.4833,2554.9,1356.93,-530.436
25.4888,2554.78,1350.45,-523.983
25.4944,2554.66,1344.02,-517.59
25.4999,2555.92,1337.66,-511.256
25.5055,2555.8,1331.36,-504.981
25.5111,2555.68,1325.11,-498.766
25.5166,2555.57,1318.93,-492.61
25.5222,2555.45,1228.02,-490.589
25.5277,2555.33,1222.85,-485.443
25.5333,2555.21,1217.73,-480.356
25.5388,2555.09,1212.68,-475.33
25.5444,2554.97,1207.68,-470.362
25.5499,2554.85,1202.74,-465.454
25.5555,2554.73,1197.86,-460.605
25.5611,2554.61,1193.04,-455.816
25.5666,2554.5,1188.28,-451.086
25.5722,2554.38,1183.58,-446.416
25.5777,2554.26,1178.94,-441.805
25.5833,2554.14,1174.36,-437.253
25.5888,2554.02,1169.84,-432.761
25.5944,2553.9,1165.38,-428.328
25.6,2553.78,1160.97,-423.954
25.6055,2553.66,1156.63,-419.64
25.6111,2553.55,1152.35,-415.386
25.6166,2553.43,1148.12,-411.191
25.6222,2553.31,1143.96,-407.055
25.6277,2553.19,1139.85,-402.979
25.6333,2553.07,1135.8,-398.962
25.6388,2552.95,1131.82,-395.004
25.6444,2552.83,1127.89,-391.106
25.65,2552.71,1124.02,-387.267
25.6555,2552.59,1120.21,-383.488
25.6611,2552.48,1116.46,-379.768
25.6666,2554.22,1112.77,-376.107
25.6722,2554.1,1109.14,-372.506
25.6777,2553.98,1105.57,-368.965
25.6833,2553.86,1102.06,-365.482
25.6889,2553.74,1098.6,-362.059
25.6944,2553.62,1095.21,-358.696
25.7,2553.51,1091.88,-355.392
25.7055,2553.39,1088.6,-352.147
25.7111,2553.27,1085.39,-348.962
25.7166,2553.15,1082.23,-345.836
25.7222,2553.03,1079.14,-342.77
25.7277,2552.91,1076.1,-339.763
25.7333,2552.79,1073.12,-336.815
25.7389,2552.67,1070.2,-333.927
25.7444,2552.55,1067.35,-331.098
25.75,2552.44,1064.55,-328.329
25.7555,2552.32,1061.81,-325.619
25.7611,2552.2,1059.13,-322.968
25.7666,2552.08,1056.51,-320.377
25.7722,2551.96,1053.94,-317.845
25.7778,2551.84,1051.44,-315.373
25.7833,2551.72,1049,-312.96
25.7889,2551.6,1046.62,-310.607
25.7944,2551.49,1044.29,-308.313
25.8,2551.37,1042.03,-306.078
25.8055,2551.25,1039.82,-303.903
25.8111,2551.13,1037.68,-301.787
25.8166,2551.01,1035.59,-299.73
25.8222,2550.89,1033.57,-297.733
25.8278,2550.77,1031.6,-295.796
25.8333,2550.65,1029.69,-293.917
25.8389,2550.54,1027.84,-292.098
25.8444,2550.42,1026.05,-290.339
25.85,2550.3,1024.32,-288.639
25.8555,2550.18,1022.65,-286.998
25.8611,2550.06,1021.04,-285.417
25.8666,2549.94,1019.49,-283.896
25.8722,2549.82,1018,-282.433
25.8778,2549.7,1016.57,-281.03
25.8833,2549.58,1015.19,-279.687
25.8889,2549.47,1013.88,-278.403
25.8944,2549.35,1012.62,-277.178
25.9,2549.23,1011.43,-276.013
25.9055,2549.11,1010.29,-274.907
25.9111,2548.99,1009.22,-273.86
25.9167,2548.87,1008.2,-272.873
25.9222,2548.75,1007.24,-271.945
25.9278,2548.63,1006.34,-271.077
25.9333,2548.52,1005.51,-270.268
25.9389,2548.4,1004.73,-269.519
25.9444,2548.28,1004.01,-268.829
25.95,2548.16,1003.35,-268.198
25.9555,2548.04,1002.75,-267.627
25.9611,2547.92,1002.2,-267.115
25.9667,2547.8,1001.72,-266.663
25.9722,2547.68,1001.3,-266.27
25.9778,2547.56,1000.94,-265.936
25.9833,2547.45,1000.63,-265.662
25.9889,2547.33,1000.39,-265.447
25.9944,2547.21,1000.2,-265.292
26,2547.09,1000.08,-265.196
26.0056,2546.97,1000.01,-265.159
26.0111,2546.85,1000,-265.182
26.0167,2546.73,1000.06,-265.265
26.0222,2546.61,1000.17,-265.406
26.0278,2546.5,1000.34,-265.608
26.0333,2546.38,1000.57,-265.868
26.0389,2546.26,1000.86,-266.188
26.0444,2546.14,1001.21,-266.567
26.05,2546.02,1001.62,-267.006
26.0556,2545.9,1002.09,-267.504
26.0611,2545.78,1002.62,-268.062
26.0667,2546.15,1003.2,-268.679
26.0722,2546.03,1003.85,-269.355
26.0778,2545.91,1004.56,-270.091
26.0833,2545.8,1005.32,-270.886
26.0889,2545.68,1006.15,-271.741
26.0944,2545.56,1007.03,-272.655
26.1,2545.44,1007.98,-273.628
26.1056,2545.32,1008.98,-274.661
26.1111,2545.2,1010.04,-275.753
26.1167,2545.08,1011.16,-276.905
26.1222,2544.96,1012.34,-278.116
26.1278,2544.84,1013.58,-279.387
26.1333,2544.73,1014.89,-280.717
26.1389,2544.61,1016.24,-282.106
26.1445,2544.49,1017.66,-283.555
26.15,2544.37,1019.14,-285.063
26.1556,2544.25,1020.68,-286.63
26.1611,2544.13,1022.28,-288.257
26.1667,2544.01,1023.93,-289.944
26.1722,2543.89,1025.65,-291.689
26.1778,2543.78,1027.43,-293.494
26.1833,2543.66,1029.26,-295.359
26.1889,2543.54,1031.15,-297.283
26.1945,2543.42,1033.11,-299.266
26.2,2543.3,1035.12,-301.309
26.2056,2543.18,1037.19,-303.411
26.2111,2543.06,1039.33,-305.573
26.2167,2542.94,1041.52,-307.794
26.2222,2542.82,1043.77,-310.075
26.2278,2542.71,1046.08,-312.414
26.2334,2542.59,1048.45,-314.814
26.2389,2542.47,1050.88,-317.272
26.2445,2542.35,1053.36,-319.791
26.25,2542.23,1055.91,-322.368
26.2556,2542.11,1058.52,-325.005
26.2611,2541.99,1061.19,-327.701
26.2667,2541.87,1063.91,-330.457
26.2722,2541.76,1066.7,-333.272
26.2778,2541.64,1069.54,-336.147
26.2834,2541.52,1072.45,-339.081
26.2889,2541.4,1075.41,-342.074
26.2945,2541.28,1078.43,-345.127
26.3,2541.16,1081.52,-348.239
26.3056,2541.04,1084.66,-351.411
26.3111,2540.92,1087.86,-354.642
26.3167,2540.8,1091.12,-357.932
26.3222,2540.69,1094.44,-361.282
26.3278,2540.57,1097.82,-364.691
26.3334,2540.45,1101.26,-368.16
26.3389,2540.33,1104.76,-371.688
26.3445,2540.21,1108.32,-375.275
26.35,2540.09,1111.93,-378.922
26.3556,2539.97,1115.61,-382.629
26.3611,2539.85,1119.34,-386.394
26.3667,2539.74,1123.14,-390.219
26.3723,2539.62,1127,-394.104
26.3778,2539.5,1130.91,-398.048
26.3834,2539.38,1134.88,-402.051
26.3889,2539.26,1138.92,-406.114
26.3945,2539.14,1143.01,-410.236
26.4,2539.02,1147.16,-414.418
26.4056,2538.9,1151.37,-418.659
26.4111,2538.78,1155.64,-422.959
26.4167,2538.67,1159.97,-427.319
26.4223,2538.55,1164.36,-431.738
